bookID,title,authors,isbn
42849,The Dog Who Loved Too Much: Tales  Treatments and the Psychology of Dogs,Nicholas Dodman,0553375261
42854,Barack Obama: Working to Make a Difference,Marlene Targ Brill/Lerner Publishing Group,0822560569
42855,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,James Daley/Barack Obama/Martin Luther King Jr.,0486447618
42862,The Heart of a Leader,Kenneth H. Blanchard,1562924885
42863,Mission Possible,Kenneth H. Blanchard,0071348271
42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,Kenneth H. Blanchard/Phil Hodges,0849918723
42866,The Little Book of Coaching: Motivating People to Be Winners,Kenneth H. Blanchard/Don Shula,0066621038
42867,Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life,Kenneth H. Blanchard/Jesse Stoner,1576753069
42869,The Servant Leader,Kenneth H. Blanchard,0849996597
42876,Down Under,Bill Bryson,055299703X
42878,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,0767902513
42880,Bizarre World,Bill  Bryson/Kathryn Lamb,0751510610
42882,The Life and Times of the Thunderbolt Kid: A Memoir,Bill Bryson,0767919378
42883,Bill Bryson: The Complete Notes,Bill Bryson,038560131X
42885,Motel Blues,Bill Bryson/David B. Ellis,2228897353
42891,Journeys in English,Bill Bryson,0563496266
42895,Una breve historia de casi todo,Bill Bryson/José Manuel Álvarez,8478713808
42898,Lover Revealed (Black Dagger Brotherhood  #4),J.R. Ward,0451412354
42899,Dark Lover (Black Dagger Brotherhood  #1),J.R. Ward,0451216954
42900,Lover Awakened (Black Dagger Brotherhood  #3),J.R. Ward,0451219368
42909,All Things Wise and Wonderful,James Herriot,0312335288
42915,CliffsNotes on Remarque's All Quiet on the Western Front,Susan Van Kirk/CliffsNotes/Erich Maria Remarque,0764586718
42916,All Quiet on the Western Front,Erich Maria Remarque,0449231801
42924,The Nightingale's Song,Kathleen Eschenburg,0380815699
42926,Nightingale's Song,Kate Pennington,0340878754
42929,Gai-Jin (Asian Saga  #3),James Clavell,044021680X
42932,Whirlwind (Asian Saga  #6),James Clavell,0340766182
42933,Tai-Pan (Asian Saga  #2),James Clavell,0440184622
42934,Escape: The Love Story from Whirlwind,James Clavell,0340654163
42953,Alaska,James A. Michener,037576142X
42955,The Drifters,James A. Michener,0449213536
42956,Sayonara,James A. Michener,0449204146
42959,The Bridge at Andau,James A. Michener,0449210502
42960,Caribbean,James A. Michener,0812974921
42986,War and Remembrance (The Henry Family  #2),Herman Wouk,0316954993
42988,Don't Stop the Carnival,Herman Wouk,0316955124
42989,The Hope (The Hope and the Glory  #1),Herman Wouk,0316954411
42990,Youngblood Hawke,Herman Wouk,0316955175
42993,Aurora Dawn,Herman Wouk,0316955094
43010,The Curious Incident of the Dog in the Night-Time,Mark Haddon,1419317261
43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,0374105235
43017,Yellow Back Radio Broke-Down,Ishmael Reed,1564782387
43027,Anthem,Ayn Rand,0452286352
43028,Sorrow's Anthem (Lincoln Perry  #2),Michael Koryta,0312936605
43035,White Fang,Jack London,0439236193
43037,The Call of the Wild  White Fang and Other Stories,Jack London,0192835149
43039,White Fang,Kathleen Olmstead/Jack London/Dan Andreasen/Arthur Pober,1402725000
43044,The Sea-Wolf and Selected Stories,Jack London/Ben Bova,0451529367
43045,The Death of an Irish Sea Wolf (Peter McGarr  #12),Bartholomew Gill,0380725789
43046,Jack London Illustrated: The Call of the Wild/White Fang/The Sea-Wolf/40 Short Stories,Jack London,0517309807
43049,The Sea Wolf,Jack London,1598184318
43051,Kilo Class (Admiral Arnold Morgan  #2),Patrick Robinson,0061096857
43058,Barracuda 945 (Admiral Arnold Morgan  #6),Patrick Robinson,0060086637
43059,H.M.S. Unseen (Admiral Arnold Morgan  #3),Patrick Robinson/Sandler/David McCallum,0061098019
43060,Slider,Patrick Robinson,006058033X
43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),Patrick Robinson,0061030651
43063,Menace Invisible (Admiral Arnold Morgan  #3),Patrick Robinson,2226114971
43068,True Blue: The Oxford Boat Race Mutiny,Daniel Topolski/Patrick Robinson,0553400037
43072,A Picture Book of Anne Frank,David A. Adler/Karen Ritz,0823410781
43073,Who Was Anne Frank?,Ann Abramson/Nancy Harrison,0448444828
43074,Enslaved by Ducks,Bob Tarte,1565124502
43076,Ice Castles,Leonore Fleischer,044970081X
43081,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,Rusty Young/Thomas McFadden,0312330340
43082,Marching Powder,Rusty Young,0330419587
43084,Nations and Nationalism since 1780: Programme  Myth  Reality,Eric Hobsbawm,0521439612
43087,Interesting Times: A Twentieth-Century Life,Eric Hobsbawm,1565849655
43089,Industry and Empire: The Birth of the Industrial Revolution,Eric Hobsbawm/Chris Wrigley,1565845617
43098,The Communist Manifesto,Karl Marx/Friedrich Engels/Eric Hobsbawm,1859848982
43101,On the Edge of the New Century,Eric Hobsbawm/Allan Cameron/Antonio Polito,1565846710
43106,The Age of Extremes: The Short Twentieth Century  1914-1991,Eric Hobsbawm,0349106711
43110,Echoes of the Marseillaise: Two Centuries Look Back on the French Revolution,Eric Hobsbawm,0813515246
43128,Winter Is the Warmest Season,Lauren Stringer,0152049673
43129,Winter (Four Seasons  #4),Núria Roca/Rosa María Curto,0764127314
43130,It's Winter,Linda Glaser/Glaser Linda/Susan Swan,0761316809
43132,Winter Season: A Dancer's Journal,Toni Bentley,0813027055
43150,Twilight of the Idols/The Anti-Christ,Friedrich Nietzsche/Michael Tanner,0140445145
43166,Practical DV Filmmaking,Russell Evans,0240807383
43171,Diana Vreeland,Eleanor Dwight,0688167381
43175,Inventive Paris clothes: 1909-1939 - a photographic essay,Diana Vreeland/Irving Penn,067040067X
43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,James T. Patterson,0195156323
43180,Henry V,William Shakespeare/Stephen Orgel/A.R. Braunmuller/Claire McEachern,0140714588
43219,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,Ernesto Laclau/Chantal Mouffe,1859843301
43220,On Populist Reason,Ernesto Laclau,1859846513
43221,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,Judith Butler/Ernesto Laclau/Slavoj Žižek,185984278X
43228,The Meaning of Life,Terry Eagleton,0199210705
43229,Sweet Violence: The Idea of the Tragic,Terry Eagleton,0631233601
43230,The English Novel: An Introduction,Terry Eagleton,1405117079
43236,MySQL Cookbook,Paul DuBois,059652708X
43244,High Performance MySQL: Optimization  Backups  Replication & Load Balancing,Jeremy D. Zawodny/Derek J. Balling,0596003064
43255,Not Without My Daughter,Betty Mahmoody,0552152161
43268,Aman: The Story of a Somali Girl,Virginia Lee Barnes,0679762094
43269,Amanda's Story (The Girls of Lighthouse Lane #4),Thomas Kinkade/Erika Tamar,0060543523
43271,Lizabeth's Story (The Girls of Lighthouse Lane #3),Thomas Kinkade/Erika Tamar,0060543493
43273,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,Barbara Coloroso,0060014318
43278,Creating a Life Worth Living,Carol Lloyd,0060952431
43282,Happy Endings: Finishing the Edges of Your Quilts,Mimi Dietrich,1564775003
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,1886968055
43287,Year's Happy Ending,Betty Neels,0373511620
43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,John Ehle,0385239548
43317,The Trail of Tears,Joseph Bruchac/Diana Magnuson,0679890521
43324,Are You Afraid of the Dark?,Sidney Sheldon,0007165161
43325,Nothing Lasts Forever,Sidney Sheldon,0446354732
43328,Rage of Angels,Sidney Sheldon,0006178731
43331,He Sees You When You're Sleeping,Mary Higgins Clark/Carol Higgins Clark,0743456866
43332,My Gal Sunday,Mary Higgins Clark,0671014919
43334,We'll Meet Again,Mary Higgins Clark,0743484312
43335,All Through the Night,Mary Higgins Clark,0671027123
43338,The Night Awakens: A Mystery Writers of America Anthology,Mary Higgins Clark/Angela Zeman/Noreen Ayres/Sally Cabot Gunning/Joseph Hansen/Sarah Shankman/Nancy Pickard/Eleanor Taylor Bland/Brendan DuBois/Edward D. Hoch/Loren D. Estleman,0671519182
43339,Where Are the Children?,Mary Higgins Clark,1416507779
43340,The Second Time Around,Mary Higgins Clark,0743412621
43342,You Belong To Me,Mary Higgins Clark,0671004549
43343,Stowaway and Milk Run: Two Unabridged Stories From Mary Higgins Clark,Mary Higgins Clark/Jan Maxwell,0671046241
43344,The Christmas Thief (Regan Reilly Mysteries  #9),Mary Higgins Clark/Carol Higgins Clark,0739447343
43348,Kitchen Privileges: A Memoir,Mary Higgins Clark,0743206053
43352,I'll Be Seeing You,Mary Higgins Clark,0671888587
43360,Mount Vernon Love Story: A Novel of George and Martha Washington,Mary Higgins Clark,0743448944
43361,Inventing the People: The Rise of Popular Sovereignty in England and America,Edmund S. Morgan,0393306232
43363,Benjamin Franklin,Edmund S. Morgan,0300101627
43365,American Slavery  American Freedom,Edmund S. Morgan,039332494X
43368,The Puritan Dilemma: The Story of John Winthrop,Edmund S. Morgan,0321478061
43370,Thomas Jefferson: Author of America,Christopher Hitchens,0060598964
43371,No One Left to Lie to: The Values of the Worst Family,Christopher Hitchens,1859842844
43372,The Missionary Position: Mother Teresa in Theory and Practice,Christopher Hitchens,185984054X
43375,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,1859843832
43376,For the Sake of Argument: Essays and Minority Reports,Christopher Hitchens,0860916286
43377,The Trial of Henry Kissinger,Christopher Hitchens,1859843980
43378,A Long Short War: The Postponed Liberation of Iraq,Christopher Hitchens,0452284988
43380,Blaming the Victims: Spurious Scholarship and the Palestinian Question,Edward W. Said/Christopher Hitchens,1859843409
43384,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,1859847862
43390,1968: War and Democracy,Eugene J. McCarthy/Christopher Hitchens,1883477379
43394,Orwell in Spain: The Full Text of Homage to Catalonia  with Associated Articles  Reviews and Letters from the Complete Works of George Orwell,George Orwell/Christopher Hitchens,0141185163
43399,Prepared for the Worst: Selected Essays and Minority Reports,Christopher Hitchens,0809078678
43401,Hons and Rebels,Jessica Mitford/Christopher Hitchens,1590171101
43407,Alles ist erleuchtet,Jonathan Safran Foer/Dirk van Gunsteren,3462032178
43409,How to Be Lost,Amanda Eyre Ward,0345483170
43416,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,Theodore Sturgeon/Paul Williams/Kurt Vonnegut Jr.,1556434243
43419,Surviving Justice: America's Wrongfully Convicted and Exonerated,Scott Turow/Lola Vollen/Dave Eggers,1932416234
43423,McSweeney's #14,Dave Eggers,1932416129
43424,The Best of McSweeney's  Vol. 2,Dave Eggers,0241142466
43426,Une oeuvre déchirante d'un génie renversant,Dave Eggers/Michelle Herpe-Volinsky,2290328243
43432,The Tenants of Moonbloom,Edward Lewis Wallant/Dave Eggers,1590170709
43433,McSweeney's #18,Dave Eggers,1932416382
43437,McSweeney's #19,Dave Eggers/T. Coraghessan Boyle/Adam Golaski/Sean Casey/Brendan Connell,193241648X
43438,McSweeney's #11,Dave Eggers/A.G. Pasquella/Brent Hoff/Stephen Elliott/Daphne Beal/Denis Johnson/Tom Bissell/Sean Warren/Samantha Hunt/Robert Olmstead/T. Coraghessan Boyle/David Means/Doug Dorst/Joyce Carol Oates/McSweeney's Publishing,1932416013
43440,Forty Stories,Donald Barthelme,0141180943
43441,A Tramp Abroad,Mark Twain/Dave Eggers,0812970039
43451,Flores en el ático,V.C. Andrews/Jesús Pardo,849759746X
43454,Black Cat (Gemini  #2),V.C. Andrews,0743428676
43455,Shooting Stars (Shooting Stars  #1-4),V.C. Andrews,0743449029
43456,Scattered Leaves (Early Spring  #2),V.C. Andrews,1416530819
43457,Rose (Shooting Stars  #3),V.C. Andrews,0671039954
43459,Ice (Shooting Stars  #2),V.C. Andrews,0671039946
43460,Into the Woods (De Beers  #4),V.C. Andrews,0743428595
43461,Ruby (Landry  #1),V.C. Andrews,1568950748
43475,Criss Cross,Lynne Rae Perkins,0060092726
43476,The Criss Cross,Crystal Lacey Winslow,0971702128
43484,Honey (Shooting Stars  #4),V.C. Andrews,0671039962
43486,Raven (Orphans  #4),V.C. Andrews,0671020315
43487,Fulgor oculto (Landry  #3),V.C. Andrews/Elisa Cerdan,1400000742
43488,Hidden Leaves (De Beers  #5),V.C. Andrews,0743457870
43489,Music in the Night (Logan  #4),V.C. Andrews,067153467X
43490,Runaways (Orphans  #5),V.C. Andrews,0671007637
43491,Child of Darkness (Gemini  #3),V.C. Andrews,1416500502
43499,Die Flucht der Waisen (Die Orphan-Saga  #5),V.C. Andrews/Susanne Althoetmar-Smarczyk,3442354560
43503,Dornen des Glücks (Das Erbe von Foxworth Hall  #3),V.C. Andrews/Michael Görden,3442552966
43504,Harry Potter and the Philosopher's Stone (Harry Potter  #1),J.K. Rowling,158234681X
43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),J.K. Rowling,074754624X
43526,Sun-Kissed (The Au Pairs #3),Melissa de la Cruz,1416917462
43527,Crazy Hot (The Au Pairs  #4),Melissa de la Cruz,141693961X
43529,The Au Pairs (The Au Pairs #1),Melissa de la Cruz,0689873190
43536,Wooden: A Lifetime of Observations and Reflections On and Off the Court,John Wooden/Steve Jamison,0809230410
43544,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,Robert Louis Stevenson/Jenny Davidson,1593080549
43545,The Once and Future King (The Once and Future King  #1-4),T.H. White,0441627404
43547,Rose of No Man's Land,Michelle Tea,0156030934
43548,The Roses of No Man's Land,Lyn Macdonald,014017866X
43554,The Quitter,Harvey Pekar/Dean Haspiel,1401204007
43555,The Best American Comics 2006,Harvey Pekar/Anne Elizabeth Moore/Esther Pearl Watson/Lilli Carré/Robert Crumb/Chris Ware/Kim Deitch/Jaime Hernández/Alison Bechdel/Joe Sacco/Lynda Barry/Justin Hall/Joel Priddy/Anders Nilsen/David Lasky/Ben Katchor/Rebecca Dart/Ivan Brunetti/Jonathan   Bennett/John Porcellino/David Heatley/Lloyd Dangle/Hob/Gilbert Shelton/Olivia Schanzer/Alex Robinson/Jessica Abel/Seth Tobocman/Rick Geary/Tom Hart/Kurt Wolfgang/Jesse Reklaw,0618718745
43556,The New American Splendor Anthology: From Off the Streets of Cleveland,Harvey Pekar,0941423646
43562,American Splendor: Another Day,Harvey Pekar/Ty Templeton/Eddie Campbell/Hilary Barta,1401212352
43564,Face Off: How to Draw Amazing Caricatures & Comic Portraits,Harry Hamernik,1581807597
43582,David Boring,Daniel Clowes,1594971226
43586,Lout Rampage!,Daniel Clowes,1560970707
43594,The Campfire Collection: Spine-tingling Tales to Tell in the Dark,Eric B. Martin/George R. Stewart/Peter Matthiessen/Robert W. Service/Judith M. Brueske/Anthony Boucher/Tobias Wolff/John Long/Frank Norris/Beryl Bainbridge/Greg Child/Marc Reisner/Haruki Murakami/Jack London/Edgar Allan Poe/Paul Bowles/Larry Kanuit,0811824543
43603,The People of Paper,Salvador Plascencia,0156032112
43616,The Gunslinger's Bride (Montana Mavericks: Historicals #1),Cheryl St. John,0373291779
43618,Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),Linda Lael Miller,0743411544
43619,The Gunslinger (Two Brothers  #2),Linda Lael Miller,1568958129
43620,The Gunslinger,Mary McBride,0373288565
43623,Gunslinger and Nine Other Action-Packed Stories of the Wild West,Ed Gorman/Bill Pronzini,1569800367
43630,Leadership and the One Minute Manager: Increasing Effectiveness Through Situational Leadership,Kenneth H. Blanchard/Drea Zigarmi/Patricia Zigarmi,0688039693
43636,Atlantic Shift,Emily Barr,0755301943
43641,Water for Elephants,Sara Gruen,1565125606
43650,Something Borrowed,Rebecca Hagan Lee,0786500735
43656,Double-Cross (Athena Force #4),Meredith Fletcher,0373513283
43661,McNally's Alibi (Archy McNally Novels),Vincent Lardo/Lawrence Sanders,0425191192
43666,McNally's Puzzle (Archy McNally  #6),Lawrence Sanders,0425157466
43669,McNally's Caper (Archy McNally  #4),Lawrence Sanders,0425145301
43673,The First Deadly Sin (Deadly Sins  #2),Lawrence Sanders,0425104273
43675,First Deadly Sin,Lawrence Sanders,0871881780
43678,The Anderson Tapes (Deadly Sins #1),Lawrence Sanders,0425103641
43681,A Garden Of Vipers (Carson Ryder  #3),Jack Kerley,0451412338
43682,The Death Collectors (Carson Ryder  #2),Jack Kerley,0451218299
43691,The Master,Colm Tóibín,0743250419
43700,The South,Colm Tóibín,0140149864
43702,The Blackwater Lightship,Colm Tóibín,0743203313
43704,The Sign of the Cross: Travels in Catholic Europe,Colm Tóibín,0330373579
43706,Through the Arc of the Rain Forest,Karen Tei Yamashita,091827382X
43708,Tropic of Orange,Karen Tei Yamashita,1566890640
43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),Harold Abelson/Gerald Jay Sussman/Julie Sussman,0262510871
43717,Crooked Little Vein,Warren Ellis,0060723939
43722,Fell,Warren Ellis/Ben Templesmith,1582406936
43723,Hellblazer: Setting Sun,Warren Ellis/Frank Teran/Tim Bradstreet/Javier Pulido/James Romberger/Marcelo Frusín,1401202454
43725,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want,Warren Ellis/Stuart Immonen/Wade Von Grawbadger/Dave McCaig,0785122788
43738,Desolation Jones: Made in England,Warren Ellis/J.H. Williams III,140121150X
43739,Iron Man: Extremis,Warren Ellis/Adi Granov,0785122583
43747,The Authority  Vol. 2: Under New Management,Warren Ellis/Mark Millar/Bryan Hitch/Frank Quitely,1563897563
43755,Azumanga Daioh  Vol. 3 (Azumanga Daioh  #3),Kiyohiko Azuma/あずま きよひこ,1413900305
43758,The Queen of the Damned (The Vampire Chronicles  #3),Anne Rice,0345419626
43759,La regina dei dannati,Anne Rice/Roberta Rambelli,8878193283
43763,Interview with the Vampire (The Vampire Chronicles  #1),Anne Rice,0345476875
43779,Cántico de sangre (Crónicas Vampíricas  #10),Anne Rice/Camila Batlles,8466620265
43780,Vampire Chronicles: Interview with the Vampire  The Vampire Lestat  The Queen of the Damned (Anne Rice),Anne Rice/Robert O'Keefe/F. Murray Abraham/Michael York/Kate Nelligan/David Purdham,0679410503
43781,Merrick (The Vampire Chronicles #7),Anne Rice,0345422406
43792,La reina de los condenados (Crónicas Vampíricas  #3),Anne Rice,8466617116
43796,The Vampire Companion,Katherine Ramsland/Anne Rice,0345397398
43798,The Feast of All Saints,Anne Rice,0345376048
43799,Exit to Eden,Anne Rampling/Anne Rice,0727853414
43808,Anne Rice's The Vampire Lestat: A Graphic Novel,Faye Perozich/Anne Rice/John Bolton/Daerick Gröss,0345373944
43812,Entrevista con el vampiro (Crónicas vampíricas  #1),Anne Rice/Marcelo Covián,8466616209
43814,The Vampire Lestat (The Vampire Chronicles  #2),Anne Rice,0345476883
43817,El Mesías: El niño judío,Anne Rice/Luis Murillo,8466630031
43819,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),Anne Rice/Joe Morton/Tim Curry/Lindsay Crouse,037541620X
43821,Merrick (Crónicas Vampíricas  #7),Anne Rice,8466606602
43824,Vittorio the Vampire (New Tales of the Vampires  #2),Anne Rice,0375401601
43826,The Feast Of All Saints,Anne Rice,0099269473
43828,The Unauthorized Anne Rice Companion,George Beahm,0836210360
43841,When Christ and His Saints Slept  (Henry II and Eleanor of Aquitaine  #1),Sharon Kay Penman,0345396685
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Robin S. Sharma,0062515675
43878,The Monk Who Sold His Ferrari: A Fable about Fulfilling Your Dreams and Reaching Your Destiny (Revised),Robin S. Sharma,0007179731
43884,Phantom (Sword of Truth  #10),Terry Goodkind,0765305240
43888,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),Terry Goodkind,0812575601
43889,Wizard's First Rule (Sword of Truth  #1),Terry Goodkind,0765346524
43893,Naked Empire (Sword of Truth  #8),Terry Goodkind,0765344300
43895,Legends 2 (Legends 1  Volume 2of3),Robert Silverberg/Terry Goodkind/George R.R. Martin/Anne McCaffrey,0812575237
43899,Naked Empire (Sword of Truth  #8),Terry Goodkind,0007145594
43905,The Wood Boy / The Burning Man,Raymond E. Feist/Tad Williams/Mat Broome/Robin Gillespie/Sean J. Jordan/Brett Booth,0976401118
43910,The King's Buccaneer (Krondor's Sons  #2),Raymond E. Feist,0385236255
43915,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1),Raymond E. Feist/Michael Avon Oeming/Bryan J.L. Glass/Ryan Stegman,0785127224
43918,Magician (The Riftwar Saga  #1-2),Raymond E. Feist,0385175809
43919,Faerie Tale,Raymond E. Feist,0586071393
43924,Promise Me (Myron Bolitar  #8),Harlan Coben,0451219244
43925,The Final Detail (Myron Bolitar  #6),Harlan Coben,0752849182
43926,The Innocent,Harlan Coben,045121577X
43927,No Second Chance,Harlan Coben,0451210557
43929,Darkest Fear (Myron Bolitar  #7),Harlan Coben,0752849190
43930,Gone for Good,Harlan Coben,0440236738
43932,Drop Shot (Myron Bolitar  #2),Harlan Coben/Martine Leconte,0440220459
43933,Tell No One,Harlan Coben,0440236703
43937,The Aeneid: A New Prose Translation,Virgil/David   West,0140444572
43939,The Complete Odes and Epodes,Horace/David   West,019283942X
43940,Object Thinking,David      West,0735619654
43949,Left Foot Forward: A Year in the Life of a Journeyman Footballer,Garry Nelson,0747251827
43958,Apologia Pro Vita Sua (A Defense of One's Life),John Henry Newman,0486442136
43959,Margherita Dolce Vita,Stefano Benni/Antony Shugaar,1933372206
43960,Living La Dolce Vita: Bring the Passion  Laughter  and Serenity of Italy Into Your Daily Life,Raeleen D'Agostino Mautner,1570719276
43961,The Letters of Vita Sackville-West and Virginia Woolf,Louise DeSalvo/Mitchell Alexander Leaska/Vita Sackville-West/Virginia Woolf,1573441961
43963,Vita,Melania G. Mazzucco/Virginia Jewiss,0312425864
43979,The Church in Emerging Culture: Five Perspectives,Leonard Sweet/Brian D. McLaren/Erwin Raphael McManus/Michael S. Horton/Frederica Matthewes-Green/Andy Crouch,0310254876
43980,A History of the World in 10½  Chapters,Julian Barnes,0679731377
43988,Life Is a Caravanserai,Emine Sevgi Özdamar/Luise von Flotow,189825334X
43992,True Evil,Greg Iles,0743292499
43993,The Quiet Game (Penn Cage #1),Greg Iles,0340686030
43994,Trapped (Mississippi #2),Greg Iles,0451207505
43995,The Footprints of God,Greg Iles,0743454146
43996,Dead Sleep,Greg Iles,0451206525
44001,Small Island,Andrea Levy,0312424671
44002,Never Far From Nowhere,Andrea Levy,0747252130
44011,Shield of Thunder (Troy  #2),David Gemmell/Željko Petrović,0593052226
44012,Shield of Thunder (Troy  #2),David Gemmell,0345477014
44018,Historia de una Gaviota y del Gato Que le Enseñó a Volar,Luis Sepúlveda/Chris Sheban,0439560268
44022,Full Circle: A South American Journey,Luis Sepúlveda/Chris Andrews,0864424655
44030,Looking East,Steve McCurry,0714846376
44034,Masters of Small Worlds: Yeoman Households  Gender Relations  and the Political Culture of the Antebellum South Carolina Low Country,Stephanie McCurry,0195117956
44039,Borges and The Eternal Orangutans,Luis Fernando Verissimo/Margaret Jull Costa,081121592X
44045,A Universal History of Iniquity,Jorge Luis Borges/Andrew Hurley,0142437891
44046,Jorge Luis Borges,Nextext/McDougal Publishing Staff,0618048235
44053,Odes to Common Things,Pablo Neruda/Ferris Cook/Ken Krabbenhoft,0821220802
44067,Full Woman  Fleshly Apple  Hot Moon: Selected Poems,Pablo Neruda/Stephen Mitchell,0060928778
44086,Maps for Lost Lovers,Nadeem Aslam,1400076978
44089,Phantom Pain,Arnon Grunberg/Sam Garrett,1590511263
44100,The Ethics and Politics of Asylum: Liberal Democracy and the Response to Refugees,Matthew J. Gibney,0521009375
44101,Arkham Asylum: Living Hell,Dan Slott/Ryan Sook/Wade Von Grawbadger/Jim Royal,1401201938
44128,Blackout (Kat Bronsky #2),John J. Nance,0330481916
44131,Design Like You Give a Damn: Architectural Responses to Humanitarian Crises,Architecture For Humanity/Cameron Sinclair,1933045256
44133,The Winter's Tale,William Shakespeare/Susan Snyder/Deborah T. Curren-Aquino,0521293731
44145,The Bar on the Seine,Georges Simenon/David Watson,0143038311
44146,Maigret in Holland,Georges Simenon,0156028522
44147,The Man Who Watched Trains Go By,Georges Simenon/Marc Romano/D. Thin/Luc Sante,1590171497
44148,Maigret and the Killer,Georges Simenon/Lyn Moir,0156028417
44149,Lock 14,Georges Simenon/Robert Baldick,0143037277
44151,The Madman of Bergerac,Georges Simenon,0141187263
44153,Dirty Snow,Georges Simenon/Marc Romano/William T. Vollmann,1590170431
44156,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,Patrick Marnham,0156000598
44157,Maigret à New York (Maigret  #27),Georges Simenon,2253142425
44158,The Engagement,Georges Simenon/Anna Moschovakis/John N. Gray,1590172280
44160,Mon Ami Maigret,Georges Simenon,2253142441
44162,Maigret and the Headless Corpse,Georges Simenon/Eileen Ellenbogen,0156551446
44164,Maigret Loses His Temper (Maigret  #61),Georges Simenon,0156028476
44170,The Looking Glass Wars,Frank Beddor,0803731531
44175,Rash,Pete Hautman,0689868014
44176,Saints at the River,Ron Rash,0312424914
44179,The World Made Straight,Ron Rash,0312426607
44181,Eureka Mill,Ron Rash,189188526X
44183,Chemistry and Other Stories,Ron Rash,0312425082
44184,Monster,Walter Dean Myers,0064407314
44185,The Gospel of the Flying Spaghetti Monster,Bobby Henderson,0812976568
44186,The Monster at the End of this Book,Jon Stone/Michael J. Smollin,037582913X
44187,The Sea of Monsters (Percy Jackson and the Olympians  #2),Rick Riordan,1423103343
44188,Monster: The Autobiography of an L.A. Gang Member,Sanyika Shakur,0802141447
44190,Monster Island (Monster Island  #1),David Wellington,1560258500
44208,The Frog King,Frank McConnell,0802757480
44215,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,Brian Hall,0142003719
44217,D.B.,Elwood Reid,0385497393
44224,Lincoln,Gore Vidal,8448306996
44225,Lincoln (Narratives of a Golden Age),Gore Vidal,0349105308
44229,The Silver Pigs (Marcus Didius Falco  #1),Lindsey Davis,0345369076
44230,The Silver Pigs (Marcus Didius Falco  #1),Lindsey Davis,031235777X
44231,The Silver Pigs,Lindsey Davis/Mary Cutler/Anton Lesser/Fritha Goodey,056352569X
44233,Judas Pig,Horace  Silver,1904316344
44236,The Civil War  Vol. 1: Fort Sumter to Perryville,Shelby Foote,0394746236
44244,The Beleaguered City: The Vicksburg Campaign,Shelby Foote,0679601708
44246,Stars in Their Courses: The Gettysburg Campaign  June-July 1863,Shelby Foote,0679601120
44254,La telaraña de Carlota,E.B. White/Guillermo Solana/Garth Williams,006075740X
44255,Toujours Provence,Peter Mayle,0679736042
44269,The American Heritage New History of the Civil War,Bruce Catton/James M. McPherson,1586631985
44284,The Confident Child,Terri Apter,0393040585
44296,Your Child's Self-Esteem: Step-by-Step Guidelines for Raising Responsible  Productive  Happy Children,Dorothy Corkille Briggs,0385040202
44300,Smart Discipline: Fast  Lasting Solutions for Your Child's Self-Esteem and Your Peace of Mind,Larry J. Koenig,0060936665
44309,Reading in the Dark,Seamus Deane,0375700234
44312,Alphabet Weekends,Elizabeth Noble,0061122181
44321,A Cargo of Women: Susannah Watson and the Convicts of the Princess Royal,Babette Smith,1877058335
44323,The Rose and the Beast: Fairy Tales Retold,Francesca Lia Block,0064407454
44325,I Was a Teenage Fairy,Francesca Lia Block,0064408620
